begin,open,close,high,low,value,volume,end,return,volatility,volume_zscore
2026-06-27 17:40:00,2287.9,2288.5,2288.5,2287.9,0,27,2026-06-27 17:49:59,0.0002841095351531209,0.00039384316646760484,-0.4997447126509065
2026-06-27 17:50:00,2288.5,2288.5,2288.8,2288.5,0,6,2026-06-27 17:59:59,0.0,0.0003932323865890034,-0.5058396586136479
2026-06-27 18:00:00,2288.5,2287.55,2288.5,2287.55,0,61,2026-06-27 18:09:59,-0.0004151190736289001,0.00033884373102962233,-0.3877014051154386
2026-06-27 18:10:00,2288.0,2288.15,2288.15,2288.0,0,114,2026-06-27 18:19:59,0.0002622893488666289,0.0003355863168703527,-0.3049727039119155
2026-06-27 18:20:00,2288.0,2287.7,2288.0,2287.7,0,16,2026-06-27 18:29:59,-0.00019666542840302004,0.00032732687664470183,-1.0913753856075679
2026-06-27 18:30:00,2287.85,2288.0,2288.0,2287.7,0,8,2026-06-27 18:39:59,0.00013113607553449924,0.0003186996479572152,-1.094436651326713
2026-06-27 18:40:00,2287.95,2287.55,2288.05,2287.5,0,116,2026-06-27 18:49:59,-0.00019667832167824528,0.00031578765762531585,-0.4632653517820128
2026-06-27 18:50:00,2287.5,2286.1,2287.95,2286.0,0,235,2026-06-27 18:59:59,-0.0006338659264280011,0.00028469721872642525,0.24087386938047717
2026-06-28 09:50:00,2287.5,2287.5,2287.5,2287.5,0,6,2026-06-28 09:59:59,0.0006123966580640072,0.0002976678344823936,-1.0478556549453377
2026-06-28 10:00:00,2286.95,2291.9,2293.5,2286.95,0,1781,2026-06-28 10:09:59,0.001923497267759533,0.0004003111040466551,5.480168772600217
2026-06-28 10:10:00,2292.0,2290.5,2293.5,2290.5,0,478,2026-06-28 10:19:59,-0.0006108468955888791,0.0004046562501030921,0.8811499777993774
2026-06-28 10:20:00,2290.4,2289.1,2294.05,2289.1,0,554,2026-06-28 10:29:59,-0.0006112202575857539,0.0004122637253506597,1.1049576715915261
2026-06-28 10:30:00,2289.25,2289.1,2290.35,2289.0,0,78,2026-06-28 10:39:59,0.0,0.000412267357670675,-0.5052732187499088
2026-06-28 10:40:00,2289.15,2288.1,2289.15,2287.75,0,900,2026-06-28 10:49:59,-0.00043685291162465223,0.00041670787110041944,2.203348505950551
2026-06-28 10:50:00,2288.1,2288.1,2288.1,2288.0,0,127,2026-06-28 10:59:59,0.0,0.00041667715455744855,-0.35072382607738944
2026-06-28 11:00:00,2288.15,2288.3,2288.5,2288.1,0,231,2026-06-28 11:09:59,8.740876709945056e-05,0.0004149945822385014,-0.011721177097109514
2026-06-28 11:10:00,2288.3,2288.5,2288.5,2288.1,0,332,2026-06-28 11:19:59,8.740112747451789e-05,0.00041473324733799717,0.34172517237301947
2026-06-28 11:20:00,2288.5,2288.1,2288.75,2288.0,0,396,2026-06-28 11:29:59,-0.000174786978370145,0.00041492734780768683,0.5530985766432692
2026-06-28 11:30:00,2288.55,2289.05,2289.1,2288.55,0,28,2026-06-28 11:39:59,0.0004151916437220571,0.00041854645526409997,-0.6537432387752179
2026-06-28 11:40:00,2289.05,2289.4,2289.4,2289.05,0,127,2026-06-28 11:49:59,0.00015290185884975216,0.00041728741970771137,-0.2896833871858
2026-06-28 11:50:00,2289.75,2289.85,2290.45,2289.35,0,125,2026-06-28 11:59:59,0.00019655805014395789,0.0004177417149280751,-0.2777927116235005
2026-06-28 12:00:00,2289.8,2289.8,2289.8,2289.35,0,30,2026-06-28 12:09:59,-2.183549140766239e-05,0.0004157667087045242,-0.6081618167611488
2026-06-28 12:10:00,2289.8,2289.95,2289.95,2289.4,0,18,2026-06-28 12:19:59,6.550790462034328e-05,0.0004113812660818922,-0.6369894226945795
2026-06-28 12:20:00,2289.9,2289.35,2290.0,2289.1,0,96,2026-06-28 12:29:59,-0.0002620144544640546,0.0004129763936850763,-0.36613675484991687
2026-06-28 12:30:00,2289.35,2289.05,2289.95,2288.5,0,161,2026-06-28 12:39:59,-0.00013104156201526607,0.0004132034977572932,-0.14605626802942767
2026-06-28 12:40:00,2289.15,2288.95,2289.7,2287.5,0,356,2026-06-28 12:49:59,-4.3686245385754496e-05,0.00040674159048438054,0.5149337715336308
2026-06-28 12:50:00,2289.25,2289.45,2289.45,2288.75,0,40,2026-06-28 12:59:59,0.00021844076978516647,0.00040004049138091285,-0.5682954909813023
2026-06-28 13:00:00,2289.45,2289.2,2289.65,2289.0,0,47,2026-06-28 13:09:59,-0.00010919653191809875,0.00039824195382188906,-0.5423386637072121
2026-06-28 13:10:00,2289.15,2289.2,2289.7,2289.15,0,20,2026-06-28 13:19:59,0.0,0.00039823624847423636,-0.6244921207012117
2026-06-28 13:20:00,2289.7,2288.9,2289.7,2288.75,0,61,2026-06-28 13:29:59,-0.00013105014852343722,0.00039672220885332587,-0.4814442940545748
2026-06-28 13:30:00,2288.75,2288.85,2289.7,2288.7,0,118,2026-06-28 13:39:59,-2.184455415277231e-05,0.0003872411229664408,-0.27788442791855533
2026-06-28 13:40:00,2288.9,2289.15,2289.45,2288.7,0,81,2026-06-28 13:49:59,0.0001310701880858911,0.0003861550963521594,-0.4114667419739813
2026-06-28 13:50:00,2289.0,2288.9,2289.3,2288.7,0,25,2026-06-28 13:54:21,-0.00010921084245241186,0.00038533690230135013,-0.5739178968069532
2026-06-28 14:00:00,2288.7,2289.6,2289.6,2288.7,0,28,2026-06-28 14:09:59,0.000305823758137036,0.0003879169798800665,-0.5440073477845949
2026-06-28 14:10:00,2289.6,2289.05,2289.6,2289.05,0,4,2026-06-28 14:19:59,-0.00024021663172590912,0.00038933046096819185,-0.6213633644894107
2026-06-28 14:20:00,2289.5,2289.25,2289.55,2289.25,0,12,2026-06-28 14:29:59,8.737249077128695e-05,0.0003872999122955099,-0.5768355071278319
2026-06-28 14:30:00,2289.25,2289.2,2289.5,2289.2,0,12,2026-06-28 14:39:59,-2.1841214371653983e-05,0.0003866010959484696,-0.5702440413204933
2026-06-28 14:40:00,2289.2,2288.35,2289.2,2288.1,0,48,2026-06-28 14:49:59,-0.0003713087541499238,0.0003849555724248999,-0.431956808926914
2026-06-28 14:50:00,2288.1,2287.3,2288.1,2287.2,0,56,2026-06-28 14:59:59,-0.0004588458933291184,0.00038909768284684936,-0.4000357822657751
2026-06-28 15:00:00,2287.65,2288.45,2288.6,2287.3,0,729,2026-06-28 15:09:59,0.0005027761990117341,0.0003935057815254334,1.8380695649083472
2026-06-28 15:10:00,2288.05,2286.0,2288.2,2286.0,0,305,2026-06-28 15:19:59,-0.0010705936332451316,0.00041989067163267197,0.39776712247107276
2026-06-28 15:20:00,2286.3,2286.3,2286.3,2286.0,0,25,2026-06-28 15:29:59,0.0001312335958005839,0.00041980423751640327,-0.5400294235941796
2026-06-28 15:30:00,2286.1,2286.25,2286.35,2286.0,0,97,2026-06-28 15:39:59,-2.186939596737769e-05,0.00041460242458138716,-0.293479569100662
2026-06-28 15:40:00,2286.25,2286.25,2286.25,2286.0,0,54,2026-06-28 15:49:59,0.0,0.00041377358050779064,-0.4172994641871719
2026-06-28 15:50:00,2286.1,2286.25,2286.25,2286.0,0,204,2026-06-28 15:59:59,0.0,0.00041377358050779064,0.08967297417068042
2026-06-28 16:00:00,2286.25,2286.1,2286.25,2286.1,0,207,2026-06-28 16:09:59,-6.560962274471116e-05,0.000412507684885531,0.09046708743584915
2026-06-28 16:10:00,2286.05,2285.25,2286.05,2285.25,0,127,2026-06-28 16:19:59,-0.0003718122566815918,0.0004154552300783755,-0.1823833254339794
2026-06-28 16:20:00,2285.75,2285.2,2285.75,2285.1,0,173,2026-06-28 16:29:59,-2.1879444262240533e-05,0.0004154428712346866,-0.033454787211568256
